"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000116212",572.348205655368,0.287097598578411,0.100713286515855,2.85064273553632,0.00436309625445007,0.0344313615739805
"ENSG00000106780",1366.64873860823,0.316848447251701,0.117500048157282,2.69658142460995,0.00700552680489092,0.0489061419032717
"ENSG00000111642",5207.93068514585,-0.404410170137113,0.128031664036293,-3.15867307654827,0.00158489169797376,0.0152230105440934
"ENSG00000138615",855.755382175577,1.15828653692939,0.276965455196281,4.1820613914054,2.88877937188436e-05,0.000549013245450585
"ENSG00000145687",763.552382165586,-0.536074481568266,0.156989293930345,-3.41471999871607,0.000638476091147682,0.00725684921629011
"ENSG00000146433",1609.04498620006,0.291422990864441,0.0894829495177984,3.2567432391852,0.00112698325355172,0.0115436209243451
"ENSG00000141576",230.084783811472,0.881705650281628,0.280421470900347,3.14421590989714,0.00166532519860613,0.0158446789965494
"ENSG00000155269",22.696460014238,-1.20083129648541,0.347532032965891,-3.45531111545987,0.000549658169617294,0.00644773284335151
"ENSG00000065809",2322.28065222414,-1.01719251117076,0.198016220173273,-5.13691509857459,2.79285051841993e-07,9.04716116545113e-06
"ENSG00000110756",990.645486606917,1.43462599452026,0.141495805661898,10.1390001478085,3.70876057723395e-24,1.55850361145542e-21
"ENSG00000067445",662.744651431154,-0.790916489229001,0.134129758666835,-5.89665184736194,3.70951390345353e-09,1.87058421104817e-07
"ENSG00000077235",2384.05255506605,-0.329406907958425,0.0917665538125058,-3.58961837699014,0.000331162420161786,0.0042673126850149
"ENSG00000158985",391.216749659149,0.524692471457922,0.148315018132719,3.53768942662572,0.000403644534599745,0.00505073161242758
"ENSG00000082458",399.271210883853,-0.760559591372749,0.170176005659687,-4.4692528093161,7.84933128521097e-06,0.000175398351082233
"ENSG00000120370",335.455501830735,-0.534699832155026,0.179501963726968,-2.97879656051192,0.00289382842540813,0.024916241559234
"ENSG00000138078",1711.69454421181,-0.71073218800134,0.0888117382764062,-8.0026829988323,1.21737055099162e-15,1.73739449956616e-13
"ENSG00000101004",443.734388634738,-0.483970831870191,0.165644047318238,-2.92175203217763,0.00348068535134979,0.0288366966019823
"ENSG00000103381",788.647566819423,0.941611930338204,0.138091752299817,6.81874126916597,9.18416331185001e-12,7.51016338279281e-10
"ENSG00000135362",109.368228402627,1.05218001214861,0.23667875288444,4.44560400680472,8.76452643334275e-06,0.000191880978123892
"ENSG00000101974",1402.30667148248,0.531695103055686,0.10068928722325,5.28055285441442,1.28794662651116e-07,4.56301090535381e-06
"ENSG00000119711",662.27687718883,1.0108791235421,0.190837255193777,5.29707431872067,1.17672811302869e-07,4.21837509334077e-06
"ENSG00000138135",38.4951758922253,-1.22232632387914,0.31292585333422,-3.90612124519362,9.37894654617213e-05,0.00151263009968542
"ENSG00000138182",173.639699447496,-0.543564782330855,0.193002393886878,-2.81636290298787,0.00485707679417283,0.0372794813507086
"ENSG00000006451",1108.16420749476,-0.52719286446005,0.195130641415523,-2.70174310213747,0.00689770347311326,0.0483347755273039
"ENSG00000099991",1717.18711285841,0.657068046445229,0.169718311033398,3.87152124272511,0.000108158229385465,0.00169944163012651
"ENSG00000116161",737.715145666336,-0.363154804766467,0.113256163079147,-3.20649044513969,0.00134364767071867,0.0133464884849849
"ENSG00000141469",72.1302155257671,-1.53392993557003,0.371735070984051,-4.12640629120475,3.68476048842681e-05,0.000669678066194391
"ENSG00000140600",11.4881405575841,-1.05107695821636,0.372738549236857,-2.81987725811653,0.00480420219005488,0.0370011511931219
"ENSG00000149218",2046.64979798996,1.77510097948581,0.224399918769831,7.91043503588141,2.56490995096344e-15,3.44138741175821e-13
"ENSG00000025708",200.111922490569,1.25784059196592,0.265385910249648,4.73966606133185,2.14070730315681e-06,5.52638567954885e-05
"ENSG00000114626",1014.5747260739,0.502396433307176,0.15593852565003,3.22175954410839,0.00127406010241952,0.012789635852291
"ENSG00000111728",205.085915430282,-1.26445915184721,0.209106529483145,-6.04696158925602,1.47602929449179e-09,7.94639543312165e-08
"ENSG00000123358",252.880673492217,1.26443630294625,0.213556033129346,5.92086434842332,3.20253942470461e-09,1.64789171486161e-07
"ENSG00000122035",924.700573288937,1.74208631883065,0.312504023230324,5.57460445092153,2.48092916346215e-08,1.05425551642852e-06
"ENSG00000145569",29.3921214054731,1.17285262203512,0.371309306257782,3.15869438839452,0.00158477581445414,0.0152230105440934
"ENSG00000057663",573.848417674219,0.363178059441452,0.124150316302228,2.9253091756717,0.00344114150293358,0.0285247061130845
"ENSG00000135678",858.384735747728,1.25987431218234,0.253937585050184,4.96135423172333,7.0003394511967e-07,2.01716448033721e-05
"ENSG00000148219",231.083081845402,-0.560895723559333,0.152238229985024,-3.68432898631643,0.000229305917995532,0.00313539623468972
"ENSG00000145675",3405.45079196902,1.30513100157295,0.222140235778122,5.87525711855524,4.22187546449843e-09,2.09405023039122e-07
"ENSG00000035664",747.444755154326,1.08431398546038,0.344138119915697,3.15081045286703,0.00162818117314327,0.015553061309129
"ENSG00000145734",100.399486448535,0.946314009763217,0.320796715037976,2.94988684547843,0.00317890331514141,0.0268212210549131
"ENSG00000163485",46.3768791221734,-1.09006964666197,0.333802583971146,-3.26561176876986,0.0010922788995614,0.0112714837602762
"ENSG00000008256",3740.92435461127,1.11108850478341,0.19252202117965,5.77122813263324,7.86958461207444e-09,3.75555444831111e-07
"ENSG00000102580",2156.88679159265,0.410934576085841,0.118050044326103,3.48102009136624,0.000499508021345127,0.00599726773564213
"ENSG00000064933",474.677180926486,0.558006699577314,0.133609081713856,4.1764129535174,2.96141992557807e-05,0.000560705389663894
"ENSG00000112290",641.29912532298,0.5503245774814,0.148327829520941,3.71019099557245,0.000207102942244178,0.00290097528728697
"ENSG00000142459",584.095969748269,-0.463856784870613,0.100572401794613,-4.6121677179182,3.98491250031498e-06,9.59932425235111e-05
"ENSG00000129484",227.626181491532,-0.761814637236742,0.150652299722672,-5.05677403291639,4.26407984572818e-07,1.31896963831339e-05
"ENSG00000154710",1280.38728267921,0.403498035538423,0.0976656800490201,4.13142093861324,3.60527692755476e-05,0.000659499750423802
"ENSG00000100092",153.00336722171,-0.606727217386113,0.176954281331032,-3.4287230171679,0.000606428074997357,0.00697115799282676
"ENSG00000072310",1587.09431631429,-0.691471667641174,0.251592160639282,-2.74838320035164,0.00598899686165768,0.0435165919899891
"ENSG00000100647",850.433231758249,0.646030311588551,0.158250389925375,4.08232998284045,4.45864281880269e-05,0.000785417878842251
"ENSG00000026950",695.307796772567,-0.777681511033821,0.166755383422005,-4.66360662591476,3.10715074019048e-06,7.69234888650745e-05
"ENSG00000105750",20.7406769123768,-1.04923698660818,0.335007132356824,-3.13198402441956,0.00173629322810676,0.0164166524717494
"ENSG00000117592",3679.0181345896,0.431368659135966,0.113056131611192,3.81552643795981,0.000135892904561818,0.00204963894338103
"ENSG00000072571",40.4580992508944,1.04419980119952,0.299643905910732,3.48480239578309,0.000492500607889641,0.00593196592050517
"ENSG00000118515",2784.07575593245,0.486722236592064,0.175205691112877,2.77800471834268,0.00546938240147616,0.04066419147262
"ENSG00000102996",168.083826031282,1.0840459436433,0.262939994368418,4.12278834282012,3.74313611515823e-05,0.000678157642516333
"ENSG00000138316",788.996860846473,-2.06495562656276,0.261264248537564,-7.90370530266357,2.70732665638545e-15,3.59266996998237e-13
"ENSG00000138385",2450.04671608432,0.826266924836234,0.182468699161488,4.52826664865393,5.94695069194779e-06,0.000135286421154566
"ENSG00000118707",248.192789655173,-0.515723914252989,0.178767199284832,-2.88489116748582,0.00391548994160698,0.0315743773116367
"ENSG00000118762",3859.84062993835,0.735792398762962,0.239166035433131,3.07649201706437,0.00209451911258491,0.0192326569039279
"ENSG00000108468",1468.14631849113,-0.463358562062533,0.0931479182672044,-4.97443819123623,6.54371383718002e-07,1.89642342775593e-05
"ENSG00000162426",171.56402069617,1.33673619700635,0.170595310609116,7.83571478156985,4.66183017165403e-15,6.07966955489502e-13
"ENSG00000163629",2404.30083144804,-0.404218326639705,0.131818324095113,-3.06648054748475,0.00216594901271009,0.0197172487643336
"ENSG00000133216",393.481716553683,-1.40770671574582,0.310660131055636,-4.53134012067264,5.86106859333267e-06,0.000133734910527808
"ENSG00000106034",2430.01087349405,0.92220718315923,0.274165862079196,3.36368348767229,0.000769096919514886,0.00841279696198206
"ENSG00000132965",12.6911091949321,0.997540454783872,0.370397275163123,2.69316358859431,0.00707775320762187,0.0492966162637678
"ENSG00000125676",1955.68403828185,0.586134464141046,0.195201529544747,3.00271450489164,0.00267583324756079,0.0234123802019084
"ENSG00000071242",11251.1312604923,0.852962667901658,0.168161449397475,5.07228423017188,3.9306870398273e-07,1.22101506239235e-05
"ENSG00000135604",21.8444407968503,1.47201976266209,0.365311277853837,4.02949443912612,5.58969380481412e-05,0.000963108062405787
"ENSG00000110237",2752.41203667044,0.337591335059975,0.109735755833861,3.07640233116985,0.00209514929783668,0.0192326569039279
"ENSG00000087116",4504.92532616987,0.652864977200076,0.12164857677227,5.36681147057118,8.01407480514701e-08,2.99350428771022e-06
"ENSG00000127561",40.9089768500716,1.04276881015587,0.316633467353723,3.29329940663206,0.000990189690143656,0.0103736770308125
"ENSG00000103404",302.484860302797,0.655455179249124,0.127580762235849,5.13757064750433,2.78312852918809e-07,9.0350146758707e-06
"ENSG00000132507",3583.03304775178,0.286904252751974,0.102917724784507,2.78770496872822,0.00530828622986548,0.0398529796949901
"ENSG00000143761",5783.76268486053,0.321746835999332,0.0939108504617065,3.42608798043554,0.000612342001129613,0.00701781044930969
"ENSG00000152484",853.646661795745,0.528795694786786,0.175470513762666,3.01358720304435,0.00258178831420159,0.0228138397296973
"ENSG00000141401",619.513260387526,1.99305302506058,0.2154192377492,9.25197324939459,2.20385872411323e-20,5.8491183821728e-18
"ENSG00000109654",1322.98666494407,-0.817903636503299,0.204416853442848,-4.00115559322985,6.30338908942091e-05,0.00106783505201298
"ENSG00000118257",2023.01656206223,0.886643215639419,0.191834580410947,4.62191547394666,3.80212940112277e-06,9.20297817282964e-05
"ENSG00000102935",38.6870535093239,-1.02051960765927,0.305757524234927,-3.33767618707942,0.000844821417519178,0.00907703011664072
"ENSG00000145901",2605.13238921682,0.62027307828785,0.124552931401389,4.97999582433701,6.35856451658871e-07,1.84985315397988e-05
"ENSG00000159713",14.2661574275263,-1.12973225437802,0.341225772398898,-3.31080576486277,0.000930277566105676,0.00985520939779178
"ENSG00000066468",32.1853500003963,-1.04333942020629,0.37283008078266,-2.79843144098262,0.00513514696646772,0.0389591290414863
"ENSG00000067900",2681.71327474107,0.502549041411189,0.124759661238909,4.02813727146014,5.6220516536163e-05,0.000965187681180542
"ENSG00000160360",1950.52785272697,-0.402210894130018,0.125049531047455,-3.21641265473745,0.00129804039587808,0.0129872718973833
"ENSG00000065308",10079.4725309472,0.21692180551497,0.0653699055013359,3.31837416394211,0.000905431088216318,0.00963924102923044
"ENSG00000158467",546.366755633475,-0.761441254494124,0.185933234325739,-4.0952401933704,4.217309261614e-05,0.000750581817761136
"ENSG00000014216",3510.33518456401,0.293807169833059,0.0759144662529221,3.87023955163157,0.000108728461222981,0.00170626987695151
"ENSG00000034713",1398.573659544,0.367040435382777,0.096214025848098,3.81483294298752,0.000136275091613421,0.00205150131854242
"ENSG00000105339",557.409774285785,0.440064049137849,0.14587500070653,3.01672011658233,0.00255525622659507,0.0226588019905804
"ENSG00000113597",281.56433324799,-0.474373170290959,0.136731330071459,-3.46938167019248,0.000521657803392403,0.00621388917300809
"ENSG00000143127",254.825348705396,1.95287616163583,0.358133870675243,5.45292227723054,4.9548729378206e-08,1.93188963410696e-06
"ENSG00000150403",3738.63300919325,0.31098518132884,0.0931471462905701,3.33864421738407,0.000841883163103795,0.00905188947507762
"ENSG00000122420",1769.32760844432,-0.636299086171262,0.223488425814393,-2.84712321836169,0.00441162829961812,0.0347237840357039
"ENSG00000108604",2187.2675915473,1.21955112810425,0.174360088475549,6.99443971821146,2.66321059783607e-12,2.41251795952479e-10
"ENSG00000139436",2638.63526552401,0.527986912340262,0.127352298855327,4.14587657298639,3.385161510045e-05,0.00062372159858318
"ENSG00000068831",92.8018949080218,1.55161351896132,0.229432219134015,6.76284056710882,1.35312117067279e-11,1.10053855214721e-09
"ENSG00000088756",748.740014748429,-1.10795228579619,0.326131737862855,-3.39725380012571,0.000680658057537712,0.00763872039646181
"ENSG00000157152",39.3407229279849,2.16730835651235,0.302659505558284,7.16087985577902,8.01608816107013e-13,7.92597266017444e-11
"ENSG00000104687",1076.04240543086,0.714526490430026,0.150520400360747,4.74704085770131,2.06414267508566e-06,5.35614929480203e-05
"ENSG00000119514",434.285429582523,-0.875804305103015,0.311015789501941,-2.81594804722141,0.00486335305112589,0.0373087246234445
"ENSG00000131100",2231.74518969041,0.311480320785392,0.109776977178667,2.83739203602268,0.00454837263934928,0.0354679284990082
"ENSG00000109861",4209.17580466704,0.948967333997943,0.221948610283535,4.2756173728038,1.90608346722069e-05,0.000382937990599132
"ENSG00000123416",8248.07884418068,-0.69096533608078,0.223665910894494,-3.08927423637085,0.00200646137386534,0.0185687858442552
"ENSG00000104695",1955.63168257877,0.559844097515369,0.142957411941695,3.91615999416457,8.99705518499689e-05,0.00146194898859971
"ENSG00000163611",207.960191778741,-0.548012172200943,0.201378230145624,-2.72130791796439,0.006502416196099,0.0462041109509562
"ENSG00000139055",17.9954255450543,1.03925390214531,0.372695400434859,2.78848062233319,0.00529559153557099,0.0397971727521698
"ENSG00000139132",1181.85578266924,1.86900864529097,0.214878301239099,8.69798688147337,3.3782358173667e-18,6.72446729541098e-16
"ENSG00000118689",5353.974568445,1.21888560788593,0.153624733671368,7.93417556376926,2.11898172721473e-15,2.88792392516256e-13
"ENSG00000091164",1234.62572953381,-0.315746995417713,0.0837931394047088,-3.76817240242904,0.000164447116818203,0.00240828265559127
"ENSG00000048405",364.735079067845,0.343936922130847,0.127864586286007,2.68985285230995,0.00714835313633644,0.0496739946010554
"ENSG00000109775",373.655383457226,-0.47313302826143,0.11746340635735,-4.02791850614353,5.62728407457191e-05,0.000965187681180542
"ENSG00000011347",151.136744422029,-0.763149459491477,0.240825315751984,-3.16889217858397,0.00153021150238919,0.0148391279539383
"ENSG00000081377",2348.27227486534,0.780012102172474,0.152834000354015,5.10365560258651,3.33154336425547e-07,1.05963794457587e-05
"ENSG00000156050",196.734583063372,-0.700563923768292,0.174908211558632,-4.00532323511554,6.19327329771053e-05,0.00105153578504787
"ENSG00000097096",202.362232341925,1.10673571371479,0.219594146184335,5.03991446468592,4.65739955534383e-07,1.42915092237812e-05
"ENSG00000116455",502.552674839896,0.491565270387313,0.119128119687126,4.12635800580369,3.68553385144095e-05,0.000669678066194391
"ENSG00000135956",2404.99341906573,0.306436725643924,0.0996045388712427,3.07653375153968,0.00209422592116778,0.0192326569039279
"ENSG00000064666",9555.09310167796,0.751391028643462,0.153586772076551,4.89228999662128,9.96694403970931e-07,2.75648865507719e-05
"ENSG00000069535",394.603848847837,0.928538159002114,0.301641349081674,3.07828539366033,0.00208195424479513,0.0191580315177985
"ENSG00000134987",1083.46397977032,-0.736762938620437,0.168526835301162,-4.37178409778966,1.23235358913618e-05,0.000258572054042332
"ENSG00000159674",8755.45097926827,-0.81667517566686,0.275725042365921,-2.96191876029538,0.00305728438968581,0.0260581269023584
"ENSG00000121753",515.009318318253,-0.651942407486152,0.159484143560073,-4.08781959719139,4.35446556642866e-05,0.000770460293437811
"ENSG00000161642",501.293098988981,-0.708417447000849,0.220739936099745,-3.20928536774034,0.00133065352464192,0.0132609529122417
"ENSG00000101460",478.026190127892,0.587379350823213,0.133826237551144,4.38911951476432,1.13810513130255e-05,0.000240800761207622
"ENSG00000161011",17777.229851117,-0.603353775766592,0.147761157508208,-4.08330434020238,4.43998137430842e-05,0.000783757738979438
"ENSG00000156671",1569.56980715378,0.544452206976453,0.147292056144376,3.69641256445479,0.000218667520958285,0.00301941353810578
"ENSG00000070081",1652.13877265149,-0.475288705496175,0.103107486049768,-4.60964304053311,4.03360931710724e-06,9.70118310798065e-05
"ENSG00000143322",1187.01226451479,0.635121075774889,0.154283345999696,4.1165886807779,3.84521416906587e-05,0.000691872045254977
"ENSG00000127324",25.3351357594336,1.53197115712831,0.371275645560101,4.12623659927168,3.68747903979328e-05,0.000669678066194391
"ENSG00000061273",3199.21024764819,0.600924030357553,0.141478907026176,4.24744608923484,2.16221171431145e-05,0.000428701688258238
"ENSG00000131871",812.424686783872,0.665051854286121,0.0894716605213875,7.43310060873572,1.06081151810436e-13,1.17999681219726e-11
"ENSG00000075975",960.017007156426,0.499990910908971,0.146502928595924,3.41283901762822,0.000642899071371632,0.00730163449828081
"ENSG00000111077",3950.58168420088,0.333757901956655,0.118075076017423,2.82665837036942,0.00470364789364682,0.0364159597416014
"ENSG00000135596",1348.80498099201,0.429386326960566,0.114186647599492,3.7603899929406,0.000169648666966379,0.00246773560948786
"ENSG00000073792",2530.97391782678,0.855397637264532,0.157959715468233,5.41528980809389,6.11895155069937e-08,2.31998744508722e-06
"ENSG00000078070",563.031945174587,0.502195481951981,0.166505911132205,3.01608200295808,0.00256063998904559,0.022693240629339
"ENSG00000111490",17.1178360296768,-0.924372706056538,0.342004303144562,-2.70281016220376,0.00687560028200283,0.048250249052823
"ENSG00000164105",538.355706819132,1.15204090651906,0.157514019663799,7.31389440113328,2.59509111014778e-13,2.72628738293858e-11
"ENSG00000003096",414.075308683702,-0.904839220487001,0.17981433733456,-5.03207493851545,4.85199519414093e-07,1.47985853421298e-05
"ENSG00000099953",137.167962129132,-0.51434705785507,0.186689230380404,-2.75509763903905,0.00586746228075494,0.0428186055876801
"ENSG00000158552",359.099205694015,-0.418516337004712,0.121117335274275,-3.45546189616017,0.000549350833359738,0.00644773284335151
"ENSG00000156869",198.999294353846,-0.945271545957947,0.281908294281116,-3.35311718432567,0.000799068671629395,0.00867167206916032
"ENSG00000154864",136.366612858675,-1.20481632355896,0.318746602280723,-3.77985620846829,0.000156918953878737,0.00231488743172719
"ENSG00000147130",1012.76452660113,-0.53461719549671,0.093817112623184,-5.69850404205039,1.20863268597962e-08,5.55750616215796e-07
"ENSG00000140511",147.451387030987,0.904868785972183,0.32432525951159,2.79000404512078,0.00527073830315842,0.0396300840209645
"ENSG00000093217",76.9275912350377,-0.947257976929122,0.281287005190427,-3.36758527571454,0.000758295711272163,0.00832474420908946
"ENSG00000146966",2685.88717969121,0.458169659325297,0.109262154484511,4.19330610390123,2.7491807014561e-05,0.000527786873751623
"ENSG00000137801",94530.9109438694,1.64837232765094,0.239850418558306,6.87250135963483,6.30857789701857e-12,5.33162940927916e-10
"ENSG00000134684",1262.50877637652,-0.70183500583104,0.128447171393383,-5.46399736341094,4.65530451723314e-08,1.82923238277151e-06
"ENSG00000094916",2231.84557585399,-0.668456755578169,0.120674115537605,-5.53935491965437,3.03587825698667e-08,1.25482967955449e-06
"ENSG00000159840",9428.64662486812,0.698864365914811,0.103493296404005,6.75275008331617,1.45068707714949e-11,1.16734011186795e-09
"ENSG00000136720",1482.78432613541,0.515595740841609,0.154222561500665,3.34319269388731,0.000828203682213786,0.00892383568698728
"ENSG00000123352",639.100759189755,-0.543288875056455,0.132247269212522,-4.1081292512996,3.98876872688131e-05,0.000715801818508428
"ENSG00000162496",3719.47532081768,0.904735451618618,0.29488148022911,3.06813249484396,0.00215401091177402,0.0196655866465404
"ENSG00000065833",683.012265917786,-0.594551098499453,0.186245357291383,-3.19230023849276,0.00141144536546044,0.0139193908009684
"ENSG00000137672",647.502996763746,1.59198742441332,0.238614686941596,6.67179143420865,2.52699531965223e-11,1.94052716729436e-09
"ENSG00000111615",851.87264225162,-0.332096623312746,0.117481084078704,-2.82680931927955,0.00470143137458451,0.0364159597416014
"ENSG00000157827",1655.84921170438,0.528447801152898,0.175675731841241,3.00808652176534,0.00262898278500454,0.0230959649079841
"ENSG00000128342",154.276285688438,-1.90625387701172,0.287422914684873,-6.63222651924504,3.30660609029326e-11,2.48867347930132e-09
"ENSG00000129353",4016.78318577933,0.526528198947829,0.17526368512015,3.00420591172024,0.0026627504538062,0.0233113940192015
"ENSG00000151726",1467.32301351221,1.5013692550145,0.161430040238227,9.30043288596652,1.39875028295883e-20,3.91857301492613e-18
"ENSG00000142227",2295.64729975589,-0.533190324413219,0.131371490794041,-4.05864561017376,4.93581527248267e-05,0.000859252168493876
"ENSG00000124104",1085.13412436592,-0.722006060866633,0.21321335937005,-3.38630779515805,0.000708398806733854,0.00787554683282545
"ENSG00000132510",689.171436009382,-0.575617547239037,0.180902874758686,-3.18191487010297,0.0014630481548438,0.0143130224362593
"ENSG00000100401",2008.24980692089,0.375349405388564,0.138728751696156,2.70563528323714,0.00681738738279759,0.0478799611545785
"ENSG00000103485",876.983547374098,-1.08730718622809,0.126525356052862,-8.59359119901484,8.42925319583048e-18,1.59397177933154e-15
"ENSG00000086102",1135.06485181789,-0.321957447744617,0.0950090830978454,-3.38870176668317,0.000702243430894707,0.0078295322436991
"ENSG00000115307",1416.19149101426,0.421291650415072,0.125532300348846,3.35604182544518,0.00079066610229506,0.00860517755073357
"ENSG00000124608",382.527553390011,-0.660404809449989,0.205821464037793,-3.20862944269372,0.00133369259457029,0.013268427259532
"ENSG00000105137",1424.02601953486,0.492643582220347,0.101470357407878,4.8550492459594,1.20356829416473e-06,3.24555813799003e-05
"ENSG00000107929",1275.28305554073,0.55239440009505,0.168182773696905,3.28448858318012,0.00102167637420282,0.010644573132879
"ENSG00000164039",1244.49519192724,-0.350083679619151,0.115651495195883,-3.02705709966138,0.00246947305901769,0.0220793075867728
"ENSG00000107562",27826.6530130906,-1.64903306630119,0.246238994469286,-6.69688028029562,2.1291590960926e-11,1.66030509307675e-09
"ENSG00000164171",847.020591560988,-0.870807319724299,0.216880762415434,-4.01514320599939,5.94097108486877e-05,0.00101476584431837
"ENSG00000141452",386.086845750213,0.542223788056916,0.170454568615433,3.18104579103563,0.00146744432830765,0.0143130224362593
"ENSG00000134697",992.265994400156,0.440355410918134,0.154734412582352,2.84587897138763,0.00442890244072826,0.0348068413303276
"ENSG00000160746",1360.93932995576,0.303502401127968,0.10719814326273,2.83122815275,0.00463696318867933,0.0360843513983235
"ENSG00000080546",735.780953065119,-0.304965277888982,0.0928819121049949,-3.28336563037424,0.00102575531550074,0.0106792847964523
"ENSG00000109686",5986.93708031536,0.706928499958451,0.128427382205954,5.50449980226783,3.70217877603692e-08,1.50961079579209e-06
"ENSG00000114850",2864.24089084225,0.374153323443998,0.0872523497551975,4.28817475396083,1.80147341098914e-05,0.000364340772211815
"ENSG00000146263",225.34579001675,-0.518700003855354,0.138677643604071,-3.74032894109638,0.000183779584744282,0.00263681304422923
"ENSG00000104375",691.854165370164,-0.378128825359422,0.125733160754609,-3.00739139213568,0.00263500262294304,0.0231219951739456
"ENSG00000102900",618.617505419022,0.413182157868367,0.108168680922221,3.81979473490545,0.000133562777124941,0.00203069114808654
"ENSG00000087086",187654.439105845,-0.593964358221612,0.164782694385175,-3.60453117020431,0.000312716918310086,0.00408177872320533
"ENSG00000114735",501.119190505644,-0.374940346983519,0.131656560605368,-2.84786679265743,0.00440133427496804,0.0346607938114089
"ENSG00000145685",2024.86056126334,-1.11369441323273,0.160572656696,-6.93576625154307,4.04025174201833e-12,3.47278002007121e-10
"ENSG00000072121",1060.0914271206,-0.501992061320819,0.137319862760598,-3.65564056960928,0.000256540587263876,0.00344360781200348
"ENSG00000139329",13679.8551875317,-0.726747717143178,0.246323625545922,-2.95037764052272,0.00317385731834846,0.0268212210549131
"ENSG00000116132",5567.24077353662,-0.744161193814508,0.102312489154368,-7.27341500500226,3.50511368441205e-13,3.63187396012229e-11
"ENSG00000042286",599.809958530685,0.701548819299739,0.095600426949771,7.33834399786035,2.16252772687671e-13,2.28774261903433e-11
"ENSG00000162298",1048.15986747854,0.387375471806321,0.100939630348962,3.83769457513479,0.000124194818206696,0.0019035655621387
"ENSG00000113361",2364.63895362766,-0.919116771226124,0.33284615773069,-2.76138615356886,0.00575565792568571,0.0422142390838406
"ENSG00000102760",1101.9020999627,1.64222974716574,0.371082181901857,4.42551495937919,9.62124887280899e-06,0.000206747518391839
"ENSG00000140598",437.264132189198,-0.456389588555631,0.156293742473486,-2.92007588616706,0.00349946160084247,0.0289605334231646
"ENSG00000113657",4754.06009837083,-0.563802490171206,0.10567171402774,-5.3354153981377,9.53260682444579e-08,3.50022514660718e-06
"ENSG00000163093",280.768461740763,-0.408513107880262,0.128409051522573,-3.18134199292369,0.00146594464693455,0.0143130224362593
"ENSG00000086015",1792.84678610865,-0.317755942713321,0.109916821388929,-2.89087637995803,0.0038416920342356,0.031128611191171
"ENSG00000124942",97021.0359360102,0.329652890829027,0.116142769185404,2.83834192297231,0.00453485754186168,0.0354144490869051
"ENSG00000080823",129.332185008254,-0.552854373401629,0.184802181341564,-2.99160090745794,0.00277518803977426,0.0241281865894857
"ENSG00000134762",324.5692590917,1.02737437370367,0.36198787718745,2.83814580114145,0.00453764500134213,0.0354144490869051
"ENSG00000163131",93.5166509081562,-0.883694740683938,0.324523255676725,-2.72305520552349,0.00646812484617721,0.0460469612578677
"ENSG00000151623",78.9026843946804,-0.979997608237287,0.296563125127592,-3.30451605477133,0.000951405265435082,0.0100298667982592
"ENSG00000140497",1326.45599641658,0.311059445312315,0.101947257107601,3.05118013115356,0.00227943778981924,0.0206363464299135
"ENSG00000095139",4359.06649521858,0.229814935006745,0.0778147669894424,2.95335890471696,0.00314336267408556,0.0266701012527013
"ENSG00000134853",23454.3498290684,0.553305911960892,0.191588482384724,2.88799151741185,0.00387710328037665,0.031314905726395
"ENSG00000157150",194.419230565533,2.57624366006848,0.236258942209911,10.9043223336687,1.09909146271476e-27,6.39502140305726e-25
"ENSG00000136379",515.766001527005,0.506736073932021,0.176915436075096,2.86428411886528,0.00417952940080194,0.0332428605548537
"ENSG00000048740",5672.82425267741,0.793998053277328,0.184928478481208,4.29354126415967,1.75845614344013e-05,0.00035659416270727
"ENSG00000134253",144.951068185965,-1.80669290477614,0.213607165329,-8.45801638720054,2.71963907331196e-17,4.8979404644123e-15
"ENSG00000110911",1040.14082284037,0.321791194344563,0.118086434418262,2.72504793569073,0.0064292152016649,0.0458130794021604
"ENSG00000111229",2438.72186048921,0.305249071006017,0.103942767505865,2.93670332559497,0.00331721282450767,0.0276641651649129
"ENSG00000109689",1160.0423434388,-0.925101694240617,0.213974507542097,-4.32342013479627,1.53628768942313e-05,0.000317499455814113
"ENSG00000148110",1518.05291731711,0.413404771893046,0.110537679382515,3.73994437193186,0.000184060984578667,0.00263681304422923
"ENSG00000065491",320.899773379951,-0.366140009360296,0.127799388183539,-2.86495901556635,0.00417063217014516,0.0332070123526084
"ENSG00000140455",433.769410436844,-0.461750945000092,0.122818777829102,-3.75961195154215,0.000170177112814238,0.0024730445366511
"ENSG00000138709",241.520324067106,0.421426417701966,0.147273627128852,2.86151991987849,0.00421615008148251,0.033463755735922
"ENSG00000102882",2437.11368647412,-0.270884340829083,0.0985263867216706,-2.74935831752676,0.00597120713163424,0.0434081794749461
"ENSG00000144724",3408.0745976034,0.855190025713335,0.170886783760969,5.00442460728589,5.60291347368273e-07,1.6619779417622e-05
"ENSG00000149091",1062.81470993775,-0.320454733230216,0.116882778110673,-2.7416762196291,0.0061126562606314,0.0441410227477193
"ENSG00000078124",327.409499396012,0.805958464060467,0.193235300668812,4.17086557824031,3.03444827378587e-05,0.000571345920157868
"ENSG00000106123",925.21745045674,1.14985080119262,0.315269700674156,3.64719730038708,0.000265116350719594,0.00354300366933393
"ENSG00000073169",481.209781646981,0.507379234839477,0.146658940789387,3.45958611257197,0.000541006258498385,0.00638902629083807
